# id	sire	dam	sex	generation
50302.1	49066.1	48485.1	1	F52
50303.1	49086.1	49065.1	2	F52
50304.1	49086.1	49065.1	1	F52
50305.1	49086.1	49065.1	2	F52
50306.1	49086.1	49065.1	1	F52
50307.1	48356.1	49227.1	2	F52
50308.1	49086.1	49065.1	1	F52
50309.1	48498.1	49275.1	2	F52
50310.1	48386.1	49079.1	1	F52
50311.1	48498.1	49275.1	2	F52
50312.1	48356.1	49227.1	1	F52
50313.1	48498.1	49275.1	2	F52
50314.1	48356.1	49227.1	1	F52
50315.1	49422.1	49265.1	2	F52
50316.1	48356.1	49227.1	1	F52
50317.1	49422.1	49265.1	2	F52
50318.1	48498.1	49275.1	1	F52
50319.1	49422.1	49265.1	2	F52
50320.1	49422.1	49265.1	1	F52
50322.1	49422.1	49265.1	1	F52
50324.1	49272.1	48457.1	1	F52
50325.1	49272.1	48457.1	2	F52
50326.1	49272.1	48457.1	1	F52
50327.1	48346.1	49281.1	2	F52
50328.1	48346.1	49281.1	1	F52
50329.1	48346.1	49281.1	2	F52
50330.1	48346.1	49281.1	1	F52
50331.1	48396.1	49261.1	2	F52
50332.1	48346.1	49281.1	1	F52
50333.1	48396.1	49261.1	2	F52
50334.1	48396.1	49261.1	1	F52
50335.1	49014.1	49253.1	2	F52
50336.1	48396.1	49261.1	1	F52
50337.1	49014.1	49253.1	2	F52
50339.1	49014.1	49253.1	2	F52
50340.1	49014.1	49253.1	1	F52
50341.1	48407.1	49295.1	2	F52
50342.1	48407.1	49295.1	1	F52
50343.1	48407.1	49295.1	2	F52
50344.1	48407.1	49295.1	1	F52
50345.1	48400.1	49235.1	2	F52
50346.1	48400.1	49235.1	1	F52
50347.1	48400.1	49235.1	2	F52
50348.1	48400.1	49235.1	1	F52
50349.1	48400.1	49235.1	2	F52
50350.1	49088.1	49081.1	1	F52
50351.1	49088.1	49081.1	2	F52
50352.1	49088.1	49081.1	1	F52
50353.1	49088.1	49081.1	2	F52
50354.1	49088.1	49081.1	1	F52
50355.1	49300.1	49257.1	2	F52
50356.1	49300.1	49257.1	1	F52
50357.1	49300.1	49257.1	2	F52
50358.1	49300.1	49257.1	1	F52
50359.1	49420.1	49269.1	2	F52
50360.1	49420.1	49269.1	1	F52
50361.1	49420.1	49269.1	2	F52
50362.1	49094.1	49219.1	1	F52
50363.1	49420.1	49269.1	2	F52
50364.1	49094.1	49219.1	1	F52
50365.1	49094.1	49219.1	2	F52
50366.1	49260.1	49277.1	1	F52
50367.1	49094.1	49219.1	2	F52
50369.1	49260.1	49277.1	2	F52
50370.1	49260.1	49277.1	1	F52
50371.1	49260.1	49277.1	2	F52
50372.1	48499.1	49273.1	1	F52
50373.1	48499.1	49273.1	2	F52
50374.1	48499.1	49273.1	1	F52
50375.1	48499.1	49273.1	2	F52
50377.1	49096.1	48442.1	2	F52
50378.1	49096.1	48442.1	1	F52
50379.1	49292.1	48393.1	2	F52
50380.1	49292.1	48393.1	1	F52
50381.1	49292.1	48393.1	2	F52
50382.1	49292.1	48393.1	1	F52
50383.1	49292.1	48393.1	2	F52
50384.1	49292.1	48393.1	1	F52
50385.1	48418.1	49241.1	2	F52
50386.1	48418.1	49241.1	1	F52
50388.1	48418.1	49241.1	1	F52
50389.1	48418.1	49241.1	2	F52
50390.1	49268.1	49421.1	1	F52
50391.1	49268.1	49421.1	2	F52
50392.1	49268.1	49421.1	1	F52
50393.1	49268.1	49421.1	2	F52
50394.1	49252.1	49445.1	1	F52
50395.1	49252.1	49445.1	2	F52
50396.1	49252.1	49445.1	1	F52
50397.1	49252.1	49445.1	2	F52
50398.1	49252.1	49445.1	1	F52
50399.1	49252.1	49445.1	2	F52
50400.1	49022.1	49061.1	1	F52
50401.1	49022.1	49061.1	2	F52
50403.1	49022.1	49061.1	2	F52
50404.1	49022.1	49061.1	1	F52
50405.1	49022.1	49061.1	2	F52
50406.1	48392.1	49043.1	1	F52
50407.1	48392.1	49043.1	2	F52
50408.1	48392.1	49043.1	1	F52
50409.1	48392.1	49043.1	2	F52
50410.1	48392.1	49043.1	1	F52
50411.1	49042.1	49407.1	2	F52
50412.1	49042.1	49407.1	1	F52
50413.1	49042.1	49407.1	2	F52
50414.1	49042.1	49407.1	1	F52
50415.1	48340.1	49413.1	2	F52
50416.1	49042.1	49407.1	1	F52
50417.1	48340.1	49413.1	2	F52
50419.1	49280.1	48343.1	2	F52
50420.1	48340.1	49413.1	1	F52
50421.1	49450.1	49239.1	2	F52
50422.1	48340.1	49413.1	1	F52
50423.1	49450.1	49239.1	2	F52
50424.1	48340.1	49413.1	1	F52
50425.1	49450.1	49239.1	2	F52
50426.1	49450.1	49239.1	1	F52
50427.1	49454.1	48301.1	2	F52
50428.1	49450.1	49239.1	1	F52
50429.1	49454.1	48301.1	2	F52
50430.1	49450.1	49239.1	1	F52
50431.1	49244.1	48487.1	2	F52
50432.1	49454.1	48301.1	1	F52
50434.1	49454.1	48301.1	1	F52
50436.1	49454.1	48301.1	1	F52
50440.1	49244.1	48487.1	1	F52
50442.1	49244.1	48487.1	1	F52
50446.1	49248.1	48363.1	1	F52
50448.1	49248.1	48363.1	1	F52
50459.1	48474.1	48451.1	2	F52
50461.1	48474.1	48451.1	2	F52
50462.1	49420.1	49269.1	1	F52
50465.1	48324.1	49209.1	2	F52
50470.1	48324.1	49209.1	1	F52
50472.1	49288.1	48375.1	1	F52
50225.1	49000.1	49049.1	2	F53
50230.1	49000.1	49049.1	1	F53
49378.1	50136.1	50177.1	1	F53
49381.1	50136.1	50177.1	2	F53
49383.1	50136.1	50177.1	2	F53
50076.1	49460.1	50339.1	1	F53
50077.1	50104.1	50171.1	2	F53
50078.1	50196.1	49429.1	1	F53
50079.1	49496.1	50301.1	2	F53
50080.1	50110.1	50233.1	1	F53
50081.1	49460.1	50339.1	2	F53
50082.1	50196.1	49429.1	1	F53
50083.1	50196.1	49429.1	2	F53
50084.1	50222.1	50139.1	1	F53
50085.1	50110.1	50233.1	2	F53
50086.1	50222.1	50139.1	1	F53
50087.1	50110.1	50233.1	2	F53
50088.1	50130.1	50199.1	1	F53
50089.1	50222.1	50139.1	2	F53
50090.1	50222.1	50139.1	1	F53
50091.1	50222.1	50139.1	2	F53
50092.1	50130.1	50199.1	1	F53
50093.1	50130.1	50199.1	2	F53
50094.1	49478.1	50173.1	1	F53
50095.1	50130.1	50199.1	2	F53
50096.1	49478.1	50173.1	1	F53
50097.1	49478.1	50173.1	2	F53
50098.1	49478.1	50173.1	1	F53
50099.1	49478.1	50173.1	2	F53
50100.1	50136.1	50177.1	1	F53
50321.1	50224.1	49477.1	2	F53
50474.1	49484.1	49441.1	1	F53
50475.1	49484.1	49441.1	2	F53
50476.1	49484.1	49441.1	1	F53
50477.1	49484.1	49441.1	2	F53
50478.1	50244.1	49443.1	1	F53
50479.1	50244.1	49443.1	2	F53
50480.1	50244.1	49443.1	1	F53
50481.1	50244.1	49443.1	2	F53
50482.1	49480.1	49473.1	1	F53
50483.1	49480.1	49473.1	2	F53
50484.1	49480.1	49473.1	1	F53
50485.1	49480.1	49473.1	2	F53
50486.1	50224.1	49477.1	1	F53
50487.1	50224.1	49477.1	2	F53
50488.1	50224.1	49477.1	1	F53
50489.1	50224.1	49477.1	2	F53
50490.1	50160.1	49481.1	1	F53
50491.1	50160.1	49481.1	2	F53
50492.1	50160.1	49481.1	1	F53
50493.1	50160.1	49481.1	2	F53
50494.1	50256.1	49483.1	1	F53
50495.1	50256.1	49483.1	2	F53
50496.1	50240.1	49495.1	1	F53
50497.1	50256.1	49483.1	2	F53
50498.1	50240.1	49495.1	1	F53
50499.1	50240.1	49495.1	2	F53
50500.1	50192.1	50127.1	1	F53
50701.1	50240.1	49495.1	2	F53
50702.1	50192.1	50127.1	1	F53
50703.1	50192.1	50127.1	2	F53
50704.1	49434.1	50157.1	1	F53
50705.1	50192.1	50127.1	2	F53
50706.1	49434.1	50157.1	1	F53
50707.1	49434.1	50157.1	2	F53
50708.1	50116.1	50203.1	1	F53
50710.1	50116.1	50203.1	1	F53
50711.1	49434.1	50157.1	2	F53
50712.1	50184.1	50145.1	1	F53
50713.1	50116.1	50203.1	2	F53
50714.1	49500.1	50219.1	1	F53
50715.1	50116.1	50203.1	2	F53
50716.1	49500.1	50219.1	1	F53
50717.1	50184.1	50145.1	2	F53
50718.1	49500.1	50219.1	1	F53
50719.1	50184.1	50145.1	2	F53
50720.1	49500.1	50219.1	1	F53
50721.1	50184.1	50145.1	2	F53
50722.1	49428.1	50261.1	1	F53
50723.1	49500.1	50219.1	2	F53
50724.1	49428.1	50261.1	1	F53
50725.1	49500.1	50219.1	2	F53
50726.1	49428.1	50261.1	1	F53
50727.1	49428.1	50261.1	2	F53
50728.1	49438.1	50273.1	1	F53
50729.1	49428.1	50261.1	2	F53
50730.1	49438.1	50273.1	1	F53
50731.1	49438.1	50273.1	2	F53
50732.1	49438.1	50273.1	1	F53
50733.1	49438.1	50273.1	2	F53
50734.1	50272.1	49491.1	1	F53
50735.1	50272.1	49491.1	2	F53
50736.1	50272.1	49491.1	1	F53
50737.1	50272.1	49491.1	2	F53
50738.1	50200.1	50109.1	1	F53
50739.1	50200.1	50109.1	2	F53
50740.1	50200.1	50109.1	1	F53
50741.1	50200.1	50109.1	2	F53
50742.1	50108.1	50128.1	1	F53
50743.1	50108.1	50128.1	2	F53
50744.1	50108.1	50128.1	1	F53
50745.1	50108.1	50128.1	2	F53
50746.1	50214.1	50120.1	1	F53
50747.1	50108.1	50128.1	2	F53
50748.1	50214.1	50120.1	1	F53
50749.1	50214.1	50120.1	2	F53
50750.1	49442.1	50141.1	1	F53
50751.1	50214.1	50120.1	2	F53
50752.1	49442.1	50141.1	1	F53
50753.1	49442.1	50141.1	2	F53
50754.1	49444.1	50135.1	1	F53
50755.1	49444.1	50135.1	2	F53
50756.1	49444.1	50135.1	1	F53
50757.1	49444.1	50135.1	2	F53
50758.1	50250.1	50133.1	1	F53
50759.1	50250.1	50133.1	2	F53
50760.1	50250.1	50133.1	1	F53
50761.1	50250.1	50133.1	2	F53
50762.1	49492.1	50161.1	1	F53
50763.1	50250.1	50133.1	2	F53
50764.1	49492.1	50161.1	1	F53
50765.1	49492.1	50161.1	2	F53
50766.1	49492.1	50161.1	1	F53
50767.1	49492.1	50161.1	2	F53
50768.1	50166.1	49433.1	1	F53
50769.1	50166.1	49433.1	2	F53
50770.1	50166.1	49433.1	1	F53
50771.1	50166.1	49433.1	2	F53
50772.1	50246.1	49437.1	1	F53
50774.1	50246.1	49437.1	1	F53
50775.1	50246.1	49437.1	2	F53
50776.1	50236.1	49465.1	1	F53
50777.1	50246.1	49437.1	2	F53
50778.1	50236.1	49465.1	1	F53
50779.1	50236.1	49465.1	2	F53
50780.1	50142.1	49489.1	1	F53
50782.1	50142.1	49489.1	1	F53
50784.1	50142.1	49489.1	1	F53
50785.1	50236.1	49465.1	2	F53
50786.1	50104.1	50171.1	1	F53
50787.1	50142.1	49489.1	2	F53
50788.1	50104.1	50171.1	1	F53
50789.1	50142.1	49489.1	2	F53
50790.1	49496.1	50301.1	1	F53
50791.1	50142.1	49489.1	2	F53
50792.1	50104.1	50171.1	2	F53
50793.1	49496.1	50301.1	2	F53
50794.1	49496.1	50301.1	1	F53
50795.1	49460.1	50339.1	2	F53
50796.1	49460.1	50339.1	1	F53
50797.1	50196.1	49429.1	2	F53
50798.1	50110.1	50233.1	1	F53
50799.1	50222.1	50139.1	2	F53
50800.1	50136.1	50177.1	1	F53
51201.1	49464.1	50413.1	2	F53
51202.1	50318.1	50179.1	1	F53
51203.1	49464.1	50413.1	2	F53
51204.1	49464.1	50413.1	1	F53
51205.1	50314.1	50101.1	2	F53
51206.1	49464.1	50413.1	1	F53
51207.1	50314.1	50101.1	2	F53
51208.1	50314.1	50101.1	1	F53
51209.1	50162.1	50291.1	2	F53
51210.1	50314.1	50101.1	1	F53
51211.1	50124.1	50393.1	2	F53
51212.1	50314.1	50101.1	1	F53
51213.1	50124.1	50393.1	2	F53
51214.1	49464.1	50413.1	1	F53
51215.1	50144.1	50409.1	2	F53
51216.1	50162.1	50291.1	1	F53
51217.1	50144.1	50409.1	2	F53
51218.1	50124.1	50393.1	1	F53
51219.1	50144.1	50409.1	2	F53
51220.1	50124.1	50393.1	1	F53
51221.1	50170.1	50271.1	2	F53
51222.1	50144.1	50409.1	1	F53
51223.1	50428.1	50183.1	2	F53
51224.1	50144.1	50409.1	1	F53
51225.1	50428.1	50183.1	2	F53
51226.1	50170.1	50271.1	1	F53
51227.1	50298.1	50117.1	2	F53
51228.1	50170.1	50271.1	1	F53
51229.1	50298.1	50117.1	2	F53
51230.1	50170.1	50271.1	1	F53
51231.1	50298.1	50117.1	2	F53
51232.1	50428.1	50183.1	1	F53
51233.1	50388.1	50113.1	2	F53
51234.1	50428.1	50183.1	1	F53
51235.1	50388.1	50113.1	2	F53
51236.1	50298.1	50117.1	1	F53
51237.1	50302.1	50187.1	2	F53
51238.1	50298.1	50117.1	1	F53
51239.1	50302.1	50187.1	2	F53
51240.1	50388.1	50113.1	1	F53
51241.1	50362.1	49463.1	2	F53
51242.1	50388.1	50113.1	1	F53
51243.1	50264.1	50257.1	2	F53
51244.1	50302.1	50187.1	1	F53
51245.1	49488.1	50415.1	2	F53
51246.1	50302.1	50187.1	1	F53
51247.1	50346.1	50105.1	2	F53
51248.1	50302.1	50187.1	1	F53
51249.1	49488.1	50415.1	2	F53
51250.1	50362.1	49463.1	1	F53
51251.1	49488.1	50415.1	2	F53
51252.1	50362.1	49463.1	1	F53
51253.1	50346.1	50105.1	2	F53
51254.1	49488.1	50415.1	1	F53
51255.1	50414.1	49469.1	2	F53
51256.1	50346.1	50105.1	1	F53
51257.1	50414.1	49469.1	2	F53
51258.1	50346.1	50105.1	1	F53
51259.1	50126.1	50349.1	2	F53
51260.1	50362.1	49469.1	1	F53
51261.1	50126.1	50349.1	2	F53
51262.1	50414.1	49469.1	1	F53
51263.1	50422.1	50249.1	2	F53
51264.1	50126.1	50349.1	1	F53
51265.1	50264.1	50257.1	2	F53
51266.1	50126.1	50349.1	1	F53
51267.1	50264.1	50257.1	2	F53
51268.1	50126.1	50349.1	1	F53
51269.1	50422.1	50249.1	2	F53
51270.1	49488.1	50415.1	1	F53
51271.1	50422.1	50249.1	2	F53
51272.1	50264.1	50257.1	1	F53
51273.1	50228.1	50175.1	2	F53
51274.1	50264.1	50257.1	1	F53
51275.1	50312.1	50277.1	2	F53
51276.1	50422.1	50249.1	1	F53
51277.1	50228.1	50175.1	2	F53
51278.1	50422.1	50249.1	1	F53
51279.1	50204.1	50231.1	2	F53
51280.1	50228.1	50175.1	1	F53
51281.1	50204.1	50231.1	2	F53
51282.1	50228.1	50175.1	1	F53
51283.1	50174.1	50243.1	2	F53
51284.1	50204.1	50231.1	1	F53
51285.1	50174.1	50243.1	2	F53
51286.1	50204.1	50231.1	1	F53
51287.1	50138.1	50389.1	2	F53
51288.1	50174.1	50243.1	1	F53
51289.1	50138.1	50389.1	2	F53
51290.1	50174.1	50243.1	1	F53
51291.1	50276.1	50239.1	2	F53
51292.1	50174.1	50243.1	1	F53
51293.1	50276.1	50239.1	2	F53
51294.1	50138.1	50389.1	1	F53
51295.1	50312.1	50277.1	2	F53
51296.1	50138.1	50389.1	1	F53
51297.1	49468.1	50263.1	2	F53
51298.1	50312.1	50277.1	1	F53
51299.1	49468.1	50263.1	2	F53
51300.1	50276.1	50239.1	1	F53
51301.1	49442.1	50141.1	2	F53
51302.1	50276.1	50239.1	1	F53
51303.1	50188.1	50227.1	2	F53
51304.1	50312.1	50277.1	1	F53
51305.1	50188.1	50227.1	2	F53
51306.1	50312.1	50277.1	1	F53
51307.1	50270.1	50209.1	2	F53
51308.1	49468.1	50263.1	1	F53
51309.1	50188.1	50227.1	1	F53
51310.1	49468.1	50263.1	1	F53
51313.1	50162.1	50291.1	2	F53
51314.1	50188.1	50227.1	1	F53
51315.1	50162.1	50291.1	2	F53
51317.1	50318.1	50179.1	2	F53
51318.1	50162.1	50291.1	1	F53
51319.1	50318.1	50179.1	2	F53
51320.1	50162.1	50291.1	1	F53
51322.1	50318.1	50179.1	1	F53
51323.1	50170.1	50271.1	2	F53
51324.1	50350.1	50215.1	1	F53
51325.1	50350.1	50215.1	2	F53
51326.1	50350.1	50215.1	1	F53
51327.1	50350.1	50215.1	2	F53
51328.1	50394.1	50213.1	1	F53
51329.1	50394.1	50213.1	2	F53
51330.1	50394.1	50213.1	1	F53
51333.1	50394.1	50213.1	2	F53
51334.1	50356.1	50169.1	1	F53
51335.1	50356.1	50169.1	2	F53
51336.1	50356.1	50169.1	1	F53
51337.1	50356.1	50169.1	2	F53
51338.1	50392.1	50165.1	1	F53
51339.1	50392.1	50165.1	2	F53
51340.1	50392.1	50165.1	1	F53
51341.1	50392.1	50165.1	2	F53
51342.1	50446.1	50251.1	1	F53
51344.1	50446.1	50251.1	1	F53
51345.1	50446.1	50251.1	2	F53
51346.1	50306.1	50267.1	1	F53
51347.1	50446.1	50251.1	2	F53
51348.1	50306.1	50267.1	1	F53
51349.1	50306.1	50267.1	2	F53
51350.1	50372.1	50283.1	1	F53
51351.1	50372.1	50283.1	2	F53
51352.1	50372.1	50283.1	1	F53
51353.1	50306.1	50267.1	2	F53
51354.1	50372.1	50283.1	1	F53
51355.1	50208.1	50297.1	2	F53
51356.1	50208.1	50297.1	1	F53
51357.1	50424.1	50287.1	2	F53
51358.1	50208.1	50297.1	1	F53
51359.1	50424.1	50287.1	2	F53
51360.1	50424.1	50287.1	1	F53
51361.1	50334.1	50305.1	2	F53
51362.1	50424.1	50287.1	1	F53
51363.1	50334.1	50305.1	2	F53
51364.1	50334.1	50305.1	1	F53
51365.1	50254.1	50307.1	2	F53
51366.1	50334.1	50305.1	1	F53
51367.1	50254.1	50307.1	2	F53
51368.1	50254.1	50307.1	1	F53
51369.1	50260.1	50317.1	2	F53
51370.1	50254.1	50307.1	1	F53
51371.1	50260.1	50317.1	2	F53
51372.1	50260.1	50317.1	1	F53
51373.1	50290.1	50309.1	2	F53
51374.1	50260.1	50317.1	1	F53
51375.1	50290.1	50309.1	2	F53
51376.1	50290.1	50309.1	1	F53
51377.1	50154.1	50367.1	2	F53
51378.1	50290.1	50309.1	1	F53
51379.1	50154.1	50367.1	2	F53
51380.1	50154.1	50367.1	1	F53
51381.1	50154.1	50367.1	2	F53
51382.1	50154.1	50367.1	1	F53
51383.1	50292.1	50319.1	2	F53
51384.1	50292.1	50319.1	1	F53
51385.1	50292.1	50319.1	2	F53
51386.1	50292.1	50319.1	1	F53
51387.1	50400.1	50295.1	2	F53
51388.1	50400.1	50295.1	1	F53
51389.1	50400.1	50295.1	2	F53
51390.1	50400.1	50295.1	1	F53
51391.1	50400.1	50295.1	2	F53
51392.1	50328.1	50347.1	1	F53
51393.1	50328.1	50347.1	2	F53
51394.1	50328.1	50347.1	1	F53
51395.1	50328.1	50347.1	2	F53
51396.1	50212.1	50379.1	1	F53
51397.1	50212.1	50379.1	2	F53
51398.1	50212.1	50379.1	1	F53
51399.1	50212.1	50379.1	2	F53
51400.1	50176.1	50353.1	1	F53
51418.1	50320.1	50465.1	1	F53
51419.1	50424.1	50287.1	2	F53
51420.1	50320.1	50465.1	1	F53
51421.1	50208.1	50297.1	2	F53
51423.1	50372.1	50283.1	2	F53
51425.1	50208.1	50297.1	2	F53
51451.1	50362.1	49463.1	2	F53
51452.1	50176.1	50353.1	1	F53
51453.1	50362.1	49463.1	2	F53
51454.1	50178.1	50425.1	1	F53
51455.1	50176.1	50353.1	2	F53
51456.1	50178.1	50425.1	1	F53
51457.1	50176.1	50353.1	2	F53
51458.1	50178.1	50425.1	1	F53
51459.1	50176.1	50353.1	2	F53
51461.1	50320.1	50465.1	2	F53
51463.1	50178.1	50425.1	2	F53
51465.1	50178.1	50425.1	2	F53
51475.1	50320.1	50465.1	2	F53
51601.1	50218.1	50373.1	1	F53
51602.1	50218.1	50373.1	1	F53
51603.1	50218.1	50373.1	2	F53
51604.1	50332.1	50313.1	1	F53
51606.1	50332.1	50313.1	1	F53
51607.1	50332.1	50313.1	2	F53
51608.1	50472.1	50461.1	1	F53
51609.1	50472.1	50461.1	2	F53
51610.1	50462.1	50461.1	1	F53
51611.1	50462.1	50461.1	2	F53
51612.1	50360.1	50331.1	1	F53
51613.1	50360.1	50331.1	2	F53
51614.1	50360.1	50331.1	1	F53
51615.1	50360.1	50331.1	2	F53
51616.1	50426.1	50381.1	2	F53
51617.1	50426.1	50381.1	2	F53
51618.1	50426.1	50381.1	1	F53
51619.1	50442.1	50357.1	2	F53
51620.1	50442.1	50357.1	1	F53
51621.1	50442.1	50357.1	2	F53
51622.1	50442.1	50357.1	1	F53
51624.1	50442.1	50357.1	1	F53
51625.1	50436.1	50423.1	2	F53
51627.1	50398.1	50363.1	2	F53
51628.1	50398.1	50363.1	1	F53
51629.1	50398.1	50363.1	2	F53
51630.1	50398.1	50363.1	1	F53
51631.1	50308.1	50403.1	2	F53
51632.1	50398.1	50363.1	1	F53
51633.1	50308.1	50403.1	2	F53
51634.1	50308.1	50403.1	1	F53
51635.1	50472.1	50459.1	2	F53
51636.1	50308.1	50403.1	1	F53
51638.1	50308.1	50403.1	1	F53
51639.1	50472.1	50459.1	2	F53
51640.1	50472.1	50459.1	1	F53
51641.1	50462.1	50459.1	2	F53
51642.1	50462.1	50459.1	1	F53
51643.1	50448.1	50361.1	2	F53
51644.1	50448.1	50361.1	1	F53
51645.1	50448.1	50361.1	2	F53
51646.1	50448.1	50361.1	1	F53
51647.1	50448.1	50361.1	2	F53
51648.1	50378.1	50399.1	1	F53
51650.1	50378.1	50399.1	1	F53
51651.1	50378.1	50399.1	2	F53
51652.1	50384.1	50395.1	1	F53
51653.1	50378.1	50399.1	2	F53
51654.1	50384.1	50395.1	1	F53
51655.1	50448.1	50361.1	2	F53
51656.1	50294.1	50247.1	1	F53
51657.1	50384.1	50395.1	2	F53
51659.1	50384.1	50395.1	2	F53
51661.1	50294.1	50247.1	2	F53
51790.1	50294.1	50247.1	1	F53
51792.1	50294.1	50247.1	1	F53
51799.1	50294.1	50247.1	2	F53
51802.1	50218.1	50373.1	1	F53
51805.1	50218.1	50373.1	2	F53
51658.1	49378.1	51267.1	1	F54
51660.1	50748.1	51249.1	1	F54
51662.1	49378.1	51267.1	1	F54
51664.1	50748.1	51249.1	1	F54
51665.1	49378.1	51267.1	2	F54
51666.1	50476.1	50743.1	1	F54
51667.1	49378.1	51267.1	2	F54
51668.1	50476.1	50743.1	1	F54
51669.1	50748.1	51249.1	2	F54
51670.1	51206.1	50477.1	1	F54
51671.1	50748.1	51249.1	2	F54
51672.1	51206.1	50477.1	1	F54
51673.1	50476.1	50743.1	2	F54
51674.1	50726.1	50733.1	1	F54
51675.1	50476.1	50743.1	2	F54
51676.1	50726.1	50733.1	1	F54
51678.1	50742.1	50737.1	1	F54
51679.1	51206.1	50477.1	2	F54
51680.1	50742.1	50737.1	1	F54
51681.1	51206.1	50477.1	2	F54
51682.1	50742.1	50737.1	1	F54
51683.1	50726.1	50733.1	2	F54
51684.1	50710.1	50759.1	1	F54
51685.1	50726.1	50733.1	2	F54
51686.1	50710.1	50759.1	1	F54
51687.1	50742.1	50737.1	2	F54
51688.1	50702.1	50751.1	1	F54
51689.1	50742.1	50737.1	2	F54
51690.1	50702.1	50751.1	1	F54
51691.1	50710.1	50759.1	2	F54
51692.1	51248.1	50791.1	1	F54
51693.1	50710.1	50759.1	2	F54
51694.1	51248.1	50791.1	1	F54
51695.1	50702.1	50751.1	2	F54
51696.1	50758.1	50089.1	1	F54
51697.1	50702.1	50751.1	2	F54
51698.1	50750.1	50097.1	1	F54
51699.1	51248.1	50791.1	2	F54
51700.1	50758.1	50089.1	1	F54
51701.1	51248.1	50791.1	2	F54
51702.1	50750.1	50097.1	1	F54
51703.1	51248.1	50791.1	2	F54
51704.1	50730.1	51215.1	1	F54
51705.1	50758.1	50089.1	2	F54
51706.1	50730.1	51215.1	1	F54
51707.1	50758.1	50089.1	2	F54
51708.1	50772.1	51207.1	1	F54
51709.1	50750.1	50097.1	2	F54
51710.1	50772.1	51207.1	1	F54
51711.1	50750.1	50097.1	2	F54
51712.1	50768.1	51225.1	1	F54
51713.1	50730.1	51215.1	2	F54
51714.1	50768.1	51225.1	1	F54
51715.1	50730.1	51215.1	2	F54
51716.1	51232.1	51253.1	1	F54
51717.1	50772.1	51207.1	2	F54
51718.1	51232.1	51253.1	1	F54
51720.1	51230.1	51251.1	1	F54
51721.1	50772.1	51207.1	2	F54
51722.1	51230.1	51251.1	1	F54
51723.1	50768.1	51225.1	2	F54
51724.1	51270.1	51285.1	1	F54
51725.1	50768.1	51225.1	2	F54
51726.1	51270.1	51285.1	1	F54
51727.1	51232.1	51253.1	2	F54
51728.1	51270.1	51285.1	1	F54
51729.1	51232.1	51253.1	2	F54
51730.1	50796.1	51305.1	1	F54
51731.1	51230.1	51251.1	2	F54
51733.1	51230.1	51251.1	2	F54
51734.1	50796.1	51305.1	1	F54
51735.1	51270.1	51285.1	2	F54
51736.1	51226.1	51365.1	1	F54
51737.1	50796.1	51305.1	2	F54
51738.1	51226.1	51365.1	1	F54
51739.1	51270.1	51285.1	2	F54
51740.1	50762.1	51261.1	1	F54
51741.1	50796.1	51305.1	2	F54
51742.1	50762.1	51261.1	1	F54
51743.1	51226.1	51365.1	2	F54
51744.1	50498.1	51255.1	1	F54
51745.1	51226.1	51365.1	2	F54
51746.1	50498.1	51255.1	1	F54
51747.1	50762.1	51261.1	2	F54
51748.1	50480.1	51287.1	1	F54
51749.1	50762.1	51261.1	2	F54
51750.1	50480.1	51287.1	1	F54
51751.1	50762.1	51261.1	2	F54
51752.1	51222.1	51271.1	1	F54
51753.1	50498.1	51255.1	2	F54
51754.1	51222.1	51271.1	1	F54
51755.1	50498.1	51255.1	2	F54
51756.1	50088.1	50725.1	1	F54
51758.1	50088.1	50725.1	1	F54
51759.1	50480.1	51287.1	2	F54
51760.1	51212.1	50721.1	1	F54
51761.1	50480.1	51287.1	2	F54
51762.1	51212.1	50721.1	1	F54
51763.1	51222.1	51271.1	2	F54
51764.1	50714.1	50077.1	1	F54
51765.1	51222.1	51271.1	2	F54
51766.1	50714.1	50077.1	1	F54
51767.1	50088.1	50725.1	2	F54
51768.1	50714.1	50077.1	1	F54
51769.1	50088.1	50725.1	2	F54
51770.1	50766.1	51217.1	1	F54
51771.1	51212.1	50721.1	2	F54
51772.1	50766.1	51217.1	1	F54
51773.1	51212.1	50721.1	2	F54
51774.1	50084.1	51273.1	1	F54
51775.1	50714.1	50077.1	2	F54
51776.1	50084.1	51273.1	1	F54
51777.1	50714.1	50077.1	2	F54
51778.1	50098.1	50747.1	1	F54
51779.1	50766.1	51217.1	2	F54
51780.1	50098.1	50747.1	1	F54
51781.1	50766.1	51217.1	2	F54
51782.1	50096.1	51451.1	1	F54
51783.1	50766.1	51217.1	2	F54
51784.1	50096.1	51451.1	1	F54
51785.1	50084.1	51273.1	2	F54
51786.1	50096.1	51451.1	1	F54
51787.1	50084.1	51273.1	2	F54
51789.1	50084.1	51273.1	2	F54
51791.1	50098.1	50747.1	2	F54
51793.1	50098.1	50747.1	2	F54
51794.1	50488.1	50093.1	1	F54
51795.1	50096.1	51451.1	2	F54
51796.1	50488.1	50093.1	1	F54
51797.1	50096.1	51451.1	2	F54
51798.1	50488.1	50093.1	1	F54
51801.1	50488.1	50093.1	2	F54
51803.1	50488.1	50093.1	2	F54
51804.1	50776.1	51269.1	1	F54
51806.1	50776.1	51269.1	1	F54
51808.1	50718.1	51323.1	1	F54
51809.1	50776.1	51269.1	2	F54
51810.1	50718.1	51323.1	1	F54
51811.1	50776.1	51269.1	2	F54
